country,article_title,revision_id,article_quality,population,region
Portugal,Joana Amaral Dias,1113188762,Start,10.3,SOUTHERN EUROPE
Portugal,Diogo de Castro,1093657158,Stub,10.3,SOUTHERN EUROPE
Portugal,Teófilo Duarte,1035778803,Start,10.3,SOUTHERN EUROPE
Portugal,Adalberto Campos Fernandes,940534013,Stub,10.3,SOUTHERN EUROPE
Portugal,António Osório Sarmento de Figueiredo Jr.,1096663479,C,10.3,SOUTHERN EUROPE
Portugal,Graça Fonseca,1080183595,Start,10.3,SOUTHERN EUROPE
Portugal,Manuel Frasquilho,1020511721,C,10.3,SOUTHERN EUROPE
Portugal,Pedro Frazão,1110176487,Start,10.3,SOUTHERN EUROPE
Portugal,João de Freitas do Amaral,992931772,Start,10.3,SOUTHERN EUROPE
Portugal,Gabriel Mithá Ribeiro,1110176719,C,10.3,SOUTHERN EUROPE
Portugal,Azedo Gneco,1114754991,Stub,10.3,SOUTHERN EUROPE
Portugal,Francisco Gomes da Silva,1107586520,C,10.3,SOUTHERN EUROPE
Portugal,Tiago Mayan Gonçalves,1096656096,Start,10.3,SOUTHERN EUROPE
Portugal,Luís Marques Guedes,1096656225,Stub,10.3,SOUTHERN EUROPE
Portugal,José Maria de Sousa Horta e Costa,1106097103,C,10.3,SOUTHERN EUROPE
Portugal,"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",1093387423,Stub,10.3,SOUTHERN EUROPE
Portugal,Jorge Jardim,1053224306,Stub,10.3,SOUTHERN EUROPE
Portugal,João Leão,1107458541,B,10.3,SOUTHERN EUROPE
Portugal,Ricardo Baptista Leite,1105685125,GA,10.3,SOUTHERN EUROPE
Portugal,Carlos Lélis,1100035200,Stub,10.3,SOUTHERN EUROPE
Portugal,António Lino Neto,1072723017,C,10.3,SOUTHERN EUROPE
Portugal,Paulo Lowndes Marques,1107778733,C,10.3,SOUTHERN EUROPE
Portugal,Bruno Maçães,1104366992,Start,10.3,SOUTHERN EUROPE
Portugal,Martim Pires Machado,1004496049,Stub,10.3,SOUTHERN EUROPE
Portugal,Margarida Mano,1017549513,Stub,10.3,SOUTHERN EUROPE
Portugal,Almerindo Marques,1100210355,Start,10.3,SOUTHERN EUROPE
Portugal,Hermínio Martinho,1021510388,Start,10.3,SOUTHERN EUROPE
Portugal,Manuel Martins Manso,1013841485,Start,10.3,SOUTHERN EUROPE
Portugal,Guilherme d'Oliveira Martins,1097158306,Start,10.3,SOUTHERN EUROPE
Portugal,Rita Matias,1113905945,C,10.3,SOUTHERN EUROPE
Portugal,Filipe Melo (politician),1110177028,Start,10.3,SOUTHERN EUROPE
Portugal,Manuel Monge (military figure),1017040116,Stub,10.3,SOUTHERN EUROPE
Portugal,Teresa Morais,1017549526,Stub,10.3,SOUTHERN EUROPE
Portugal,Mariana Mortágua,1099222694,Stub,10.3,SOUTHERN EUROPE
Portugal,Francisco Pereira de Moura,1110974507,Stub,10.3,SOUTHERN EUROPE
Portugal,Henrique Neto,1107778758,Start,10.3,SOUTHERN EUROPE
Portugal,Bruno Nunes (politician),1110177476,Stub,10.3,SOUTHERN EUROPE
Portugal,Diogo Pacheco de Amorim,1111717039,Start,10.3,SOUTHERN EUROPE
Portugal,José Pacheco (politician),1099160777,Stub,10.3,SOUTHERN EUROPE
Portugal,Álvaro Bulhão Pato,1017552926,Stub,10.3,SOUTHERN EUROPE
Portugal,Pedro Pessanha,1115110224,Stub,10.3,SOUTHERN EUROPE
Portugal,Jaime Nogueira Pinto,1089574826,Start,10.3,SOUTHERN EUROPE
Portugal,Pedro Soares Pinto,1110177741,Start,10.3,SOUTHERN EUROPE
Portugal,Telmo Pinto,1059602880,Stub,10.3,SOUTHERN EUROPE
Portugal,António Pires de Lima,1100038206,Start,10.3,SOUTHERN EUROPE
Portugal,Mário Lemos Pires,1101270169,C,10.3,SOUTHERN EUROPE
Portugal,Alexandre Martins Pamplona Ramos,1074816304,B,10.3,SOUTHERN EUROPE
Portugal,José Hipólito Raposo,1110701221,Start,10.3,SOUTHERN EUROPE
Portugal,José Adriano Pequito Rebelo,1022363065,Start,10.3,SOUTHERN EUROPE
Portugal,Joaquim Heliodoro da Cunha Rivara,1102773384,C,10.3,SOUTHERN EUROPE
Portugal,Tiago Brandão Rodrigues,1091950746,Stub,10.3,SOUTHERN EUROPE
Portugal,Filipa Roseta,1112314004,Stub,10.3,SOUTHERN EUROPE
Portugal,"Francisco Xavier da Silva Pereira, 1st Count of Antas",1096862964,Start,10.3,SOUTHERN EUROPE
Portugal,Augusto Santos Silva,1104075620,C,10.3,SOUTHERN EUROPE
Portugal,Mouzinho da Silveira,1108533741,C,10.3,SOUTHERN EUROPE
Portugal,Manuel Soares Costa,1098689269,Stub,10.3,SOUTHERN EUROPE
Portugal,"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",1020058589,Start,10.3,SOUTHERN EUROPE
Portugal,Rui Paulo Sousa,1110177590,Start,10.3,SOUTHERN EUROPE
Portugal,Marta Temido,1110978526,Start,10.3,SOUTHERN EUROPE
Portugal,António Topa,1099284051,Stub,10.3,SOUTHERN EUROPE
Portugal,Francisco Manuel Trigoso,1102768482,Start,10.3,SOUTHERN EUROPE
Portugal,Jorge Valsassina Galveias,1110176579,Start,10.3,SOUTHERN EUROPE
Portugal,António Valverde Martins,1101185103,Stub,10.3,SOUTHERN EUROPE
Portugal,André Ventura,1113024633,GA,10.3,SOUTHERN EUROPE
Romania,Radu Ciuceanu,1111240346,GA,19.0,EASTERN EUROPE
Romania,Gheorghe A. Lăzăreanu-Lăzurică,1114255066,FA,19.0,EASTERN EUROPE
Ukraine,Sergey Abisov,1113303500,Start,41.0,EASTERN EUROPE
Ukraine,Oleksiy Arestovych,1112822378,Stub,41.0,EASTERN EUROPE
Ukraine,Oleh Barna,1107628544,Stub,41.0,EASTERN EUROPE
Ukraine,Alexander Barybin,1076927507,Start,41.0,EASTERN EUROPE
Ukraine,Andriy Beshta,1112281458,Stub,41.0,EASTERN EUROPE
Ukraine,Yurii Biriukov (volunteer),1113311776,GA,41.0,EASTERN EUROPE
Ukraine,Ivan Bisyuk,1110372331,Stub,41.0,EASTERN EUROPE
Ukraine,Ihor Brusylo,1114239760,Start,41.0,EASTERN EUROPE
Ukraine,Maksym Buzhanskyi,1110790502,Start,41.0,EASTERN EUROPE
Ukraine,Vyacheslav Chaus,1088343177,Start,41.0,EASTERN EUROPE
Ukraine,Dmytriy Leonidovich Cherniavskiy,1111097065,Stub,41.0,EASTERN EUROPE
Ukraine,Ihor Dolhov,1112281494,Start,41.0,EASTERN EUROPE
Ukraine,Anatoliy Fedorchuk,1106717687,Start,41.0,EASTERN EUROPE
Ukraine,Ivan Gel,1101905255,Stub,41.0,EASTERN EUROPE
Ukraine,Izet Hdanov,993291382,Start,41.0,EASTERN EUROPE
Ukraine,Valeriy Holovko,1096074639,Start,41.0,EASTERN EUROPE
Ukraine,Oleksandr Honcharenko,1114108183,C,41.0,EASTERN EUROPE
Ukraine,Borys Hrinchenko,1111107417,C,41.0,EASTERN EUROPE
Ukraine,Igor Zhovkva,1114395779,Stub,41.0,EASTERN EUROPE
Ukraine,Stepan Ivakhiv,1107524870,Start,41.0,EASTERN EUROPE
Ukraine,Andrey Vladimirovich Ivanchuk,1114165727,Start,41.0,EASTERN EUROPE
Ukraine,Konstantin Ivashchenko,1115427640,Start,41.0,EASTERN EUROPE
Ukraine,Vasily Karazin,1115394447,C,41.0,EASTERN EUROPE
Ukraine,Dmytro Kashchuk,1102174104,Start,41.0,EASTERN EUROPE
Ukraine,Ihor Kharchenko,1112281498,Start,41.0,EASTERN EUROPE
Ukraine,Klitschko brothers,1105938881,GA,41.0,EASTERN EUROPE
Ukraine,Roman Kostenko,1110759963,Start,41.0,EASTERN EUROPE
Ukraine,Mykola Kulinich,1077703729,Start,41.0,EASTERN EUROPE
Ukraine,Volodymyr Kuratchenko,1102923903,Start,41.0,EASTERN EUROPE
Ukraine,Vitalii Kurylo,1110760257,C,41.0,EASTERN EUROPE
Ukraine,Anatolii Kutsevol,1109643440,C,41.0,EASTERN EUROPE
Ukraine,Ihor Kyzym,1112281503,Start,41.0,EASTERN EUROPE
Ukraine,Hennadiy Lahuta,1114221445,Stub,41.0,EASTERN EUROPE
Ukraine,Andriy Maryanovych Levus,1073830494,Start,41.0,EASTERN EUROPE
Ukraine,Ivan Lypa,1089430147,Start,41.0,EASTERN EUROPE
Ukraine,Arnold Margolin,1113785341,C,41.0,EASTERN EUROPE
Ukraine,Oleh Meidych,1088155194,Start,41.0,EASTERN EUROPE
Ukraine,Oleksandr Motsyk,1112281609,C,41.0,EASTERN EUROPE
Ukraine,Volodymyr Mulyava,1112079048,Stub,41.0,EASTERN EUROPE
Ukraine,Oleh Kulinich,1110792268,GA,41.0,EASTERN EUROPE
Ukraine,Oleksii Dniprov,1099227768,C,41.0,EASTERN EUROPE
Ukraine,Vyacheslav Ovechkin,1115205187,Start,41.0,EASTERN EUROPE
Ukraine,Mykhailo Podolyak,1115621000,C,41.0,EASTERN EUROPE
Ukraine,Vasyl Poraiko,1101901817,Start,41.0,EASTERN EUROPE
Ukraine,Mykhailo Reznik,1079037070,Start,41.0,EASTERN EUROPE
Ukraine,Mykola Riabovil,1104756294,Stub,41.0,EASTERN EUROPE
Ukraine,Roman Mashovets,1098361744,Start,41.0,EASTERN EUROPE
Ukraine,Mykola Romanyuk,1114107598,Start,41.0,EASTERN EUROPE
Ukraine,Viacheslav Rublyov,1088155670,Start,41.0,EASTERN EUROPE
Ukraine,Oleksandr Ruzhytskyi,1004085657,Start,41.0,EASTERN EUROPE
Ukraine,Ihor Sahach,1112281519,Start,41.0,EASTERN EUROPE
Ukraine,Volodymyr Saldo,1115428495,GA,41.0,EASTERN EUROPE
Ukraine,Volodymyr Serhiychuk,1101913378,Start,41.0,EASTERN EUROPE
Ukraine,Oleh Shamshur,1062902165,Start,41.0,EASTERN EUROPE
Ukraine,Serhiy Shefir,1114898320,Start,41.0,EASTERN EUROPE
Ukraine,Volodymyr Stelmakh,1114407298,Start,41.0,EASTERN EUROPE
Ukraine,Ivan Steshenko,1114389400,Start,41.0,EASTERN EUROPE
Ukraine,Viacheslav Suprunenko,1090084846,Start,41.0,EASTERN EUROPE
Ukraine,Taras Tarasenko,1106858636,Start,41.0,EASTERN EUROPE
Ukraine,Tamila Tasheva,1114651868,Start,41.0,EASTERN EUROPE
Ukraine,Sergei Timchenko,1000483365,Start,41.0,EASTERN EUROPE
Ukraine,Volodymyr Tsvil,1103910885,C,41.0,EASTERN EUROPE
Ukraine,Volodymyr Tyahlo,1112281717,Start,41.0,EASTERN EUROPE
Ukraine,Kyrylo Tymoshenko,1113849072,C,41.0,EASTERN EUROPE
Ukraine,Evgeniy Udod,1077551665,Start,41.0,EASTERN EUROPE
Ukraine,Andriy Veselovsky,1112281468,Start,41.0,EASTERN EUROPE
Ukraine,Dmytro Vorona,1077325555,Start,41.0,EASTERN EUROPE
Ukraine,Mykola Yankovsky,1112731901,C,41.0,EASTERN EUROPE
Ukraine,Alla Yaroshinskaya,1046568571,C,41.0,EASTERN EUROPE
Ukraine,Kostiantyn Yastrub,1101911244,Stub,41.0,EASTERN EUROPE
Ukraine,Anatoliy Zasukha,1115198892,Start,41.0,EASTERN EUROPE
Ukraine,Natalya Zemna,1101899569,Start,41.0,EASTERN EUROPE
Ukraine,Vitaly Zholobov,1101902703,Start,41.0,EASTERN EUROPE
Rwanda,Jacques Bihozagara,962450057,Start,13.8,EASTERN AFRICA
Rwanda,Francois Habitegeko,1093566116,Stub,13.8,EASTERN AFRICA
Rwanda,Soraya Hakuziyaremye,1113025870,Start,13.8,EASTERN AFRICA
Rwanda,Emmanuel Havugimana,1092282528,C,13.8,EASTERN AFRICA
Rwanda,Jean de Dieu Rurangirwa,1056019246,Stub,13.8,EASTERN AFRICA
Rwanda,Paul Kagame,1114414912,FA,13.8,EASTERN AFRICA
Rwanda,Froduald Karamira,1095387542,C,13.8,EASTERN AFRICA
Rwanda,Patrick Karegeya,1093281669,GA,13.8,EASTERN AFRICA
Rwanda,Alexandre Lyambabaje,1090449316,Start,13.8,EASTERN AFRICA
Rwanda,Christine Mukabunani,1068450641,Stub,13.8,EASTERN AFRICA
Rwanda,Monique Mukaruliza,1104981604,Start,13.8,EASTERN AFRICA
Rwanda,Thomas Nahimana,1112687307,Start,13.8,EASTERN AFRICA
Rwanda,François Ngarukiyintwali,1024022545,Stub,13.8,EASTERN AFRICA
Rwanda,Manasseh Nshuti,1080092568,Start,13.8,EASTERN AFRICA
Rwanda,Bernard Ntaganda,1056019386,Stub,13.8,EASTERN AFRICA
Rwanda,Solina Nyirahabimana,1115613385,Start,13.8,EASTERN AFRICA
Rwanda,Tharcisse Renzaho,1103863452,Start,13.8,EASTERN AFRICA
Rwanda,Anastase Shyaka,1088142303,Stub,13.8,EASTERN AFRICA
Rwanda,Gatabazi Jean Marie Vianney,1072416898,Start,13.8,EASTERN AFRICA
Rwanda,Protais Zigiranyirazo,1091835051,C,13.8,EASTERN AFRICA
Saint Lucia,Ricky Skerritt,1083795099,Start,0.2,CARIBBEAN
Samoa,Sua Rimoni Ah Chong,1026249436,C,0.2,OCEANIA
Samoa,Le Mamea Matatumua Ata,1058368388,Stub,0.2,OCEANIA
Samoa,Va'aelua Eti Alesana,1056317694,Start,0.2,OCEANIA
Samoa,Lauaki Namulauulu Mamoe,1105924212,C,0.2,OCEANIA
Samoa,Tui Manuʻa Elisala,1112329208,C,0.2,OCEANIA
Samoa,Toleʻafoa Solomona Toʻailoa,1040051734,Stub,0.2,OCEANIA
Samoa,Tamaseu Leni Warren,1109671999,Stub,0.2,OCEANIA
San Marino,Pio Chiaruzzi,1102951189,Stub,0.0,SOUTHERN EUROPE
San Marino,Alessandro Mancini,1109440451,Stub,0.0,SOUTHERN EUROPE
Saudi Arabia,Abdullah bin Faisal Al Saud (1831–1889),1115510332,GA,36.7,WESTERN ASIA
Saudi Arabia,Faisal bin Turki Al Saud (1785–1865),1115510126,GA,36.7,WESTERN ASIA
Saudi Arabia,Khalid bin Saud Al Saud (1811–1865),1115508234,C,36.7,WESTERN ASIA
Seychelles,Charles Bastienne,1076671631,Stub,0.1,EASTERN AFRICA
Seychelles,Wallace Cosgrow,1076671993,Stub,0.1,EASTERN AFRICA
Seychelles,Didier Dogley,1076671502,Stub,0.1,EASTERN AFRICA
Seychelles,Errol Fonseka,1070911539,Stub,0.1,EASTERN AFRICA
Seychelles,Joel Morgan,1079606825,Stub,0.1,EASTERN AFRICA
Seychelles,Satya Naidu,1066946719,Start,0.1,EASTERN AFRICA
Sierra Leone,T. J. Alldridge,1083153375,Stub,8.7,WESTERN AFRICA
Sierra Leone,John Amadu Bangura,1098272585,C,8.7,WESTERN AFRICA
Sierra Leone,Arnold Jonathan Bishop-Gooding,1101346073,Start,8.7,WESTERN AFRICA
Sierra Leone,Christopher Okoro Cole,1110752519,Start,8.7,WESTERN AFRICA
Sierra Leone,Moinina Fofana,949534467,Stub,8.7,WESTERN AFRICA
Sierra Leone,Isatu Fofanah (politician),1079483963,Stub,8.7,WESTERN AFRICA
Sierra Leone,David J. Francis (politician),1092035699,C,8.7,WESTERN AFRICA
Sierra Leone,Momoh Gulama,949562875,Start,8.7,WESTERN AFRICA
Sierra Leone,Mohamed Wurie Jalloh,1009329190,Stub,8.7,WESTERN AFRICA
Sierra Leone,Henry M. Joko-Smart,1099837505,Start,8.7,WESTERN AFRICA
Sierra Leone,Andrew Juxon-Smith,1104489204,Stub,8.7,WESTERN AFRICA
Sierra Leone,Sunkari Kabba-Kamara,1077051140,Start,8.7,WESTERN AFRICA
Sierra Leone,Yahya Kanu,1107226049,Start,8.7,WESTERN AFRICA
Sierra Leone,Edward Kargbo,1094590470,Stub,8.7,WESTERN AFRICA
Sierra Leone,Momodu Kargbo,1081953244,Stub,8.7,WESTERN AFRICA
Sierra Leone,Danda Mohamed Kondeh,949695532,Stub,8.7,WESTERN AFRICA
Sierra Leone,David Lansana,1100260184,C,8.7,WESTERN AFRICA
Sierra Leone,Henry Josiah Lightfoot Boston,1115228918,Start,8.7,WESTERN AFRICA
Sierra Leone,Émile F. Luke,1110752536,Stub,8.7,WESTERN AFRICA
Sierra Leone,Henry O. Macauley,1087779835,Stub,8.7,WESTERN AFRICA
Sierra Leone,Alie Badara Mansaray,1000259166,Stub,8.7,WESTERN AFRICA
Sierra Leone,Mohamed Kamarainba Mansaray,1105894039,C,8.7,WESTERN AFRICA
Sierra Leone,Solomon Musa,1078399680,Start,8.7,WESTERN AFRICA
Sierra Leone,Thomas Peters (revolutionary),1102429329,C,8.7,WESTERN AFRICA
Sierra Leone,Bai Kelfa Sankoh,1093263811,Stub,8.7,WESTERN AFRICA
Sierra Leone,Tinga Seisay,1103837195,C,8.7,WESTERN AFRICA
Sierra Leone,Solomon Athanasius James Pratt,1104360217,Stub,8.7,WESTERN AFRICA
Sierra Leone,Valentine Strasser,1109040965,C,8.7,WESTERN AFRICA
Sierra Leone,Alpha Timbo,971644466,Start,8.7,WESTERN AFRICA
Singapore,Andrew Kuan,1106351077,Start,5.5,SOUTHEAST ASIA
Singapore,Lim Han Hoe,1108446872,C,5.5,SOUTHEAST ASIA
Singapore,Ooi Boon Ewe,1103546461,Start,5.5,SOUTHEAST ASIA
Solomon Islands,Nestor Ghiro,1103157870,Stub,0.7,OCEANIA
Solomon Islands,John Dean Kuku,1103157243,Stub,0.7,OCEANIA
Solomon Islands,Doreen Kuper,1071176674,Start,0.7,OCEANIA
Solomon Islands,Eric Lawson (politician),1103173015,Start,0.7,OCEANIA
Solomon Islands,John Maneniaru,1103157725,Stub,0.7,OCEANIA
Solomon Islands,Andrew Manepora,1103157719,Stub,0.7,OCEANIA
Solomon Islands,Julian Moti,1097797290,C,0.7,OCEANIA
Solomon Islands,Bartholomew Parapolo,1103157673,Stub,0.7,OCEANIA
Solomon Islands,Daniel Suidani,1109257595,Start,0.7,OCEANIA
Solomon Islands,Anthony Veke,921555219,Stub,0.7,OCEANIA
Solomon Islands,Joseph Waleanisia,1103157537,Stub,0.7,OCEANIA
Solomon Islands,Ajilon Jasper Nasiu,1103157600,Stub,0.7,OCEANIA
South Africa,Dulton Adams,1086408049,Stub,60.6,SOUTHERN AFRICA
South Africa,Bongani Baloyi,1084870878,C,60.6,SOUTHERN AFRICA
South Africa,Henry Barrington,1091913293,Start,60.6,SOUTHERN AFRICA
South Africa,Japie Basson,1091913341,Start,60.6,SOUTHERN AFRICA
South Africa,Christiaan Frederik Beyers,1099763792,Start,60.6,SOUTHERN AFRICA
South Africa,Hendrietta Bogopane-Zulu,1091913446,Start,60.6,SOUTHERN AFRICA
South Africa,Bongani Bongo,1093781956,C,60.6,SOUTHERN AFRICA
South Africa,Henry Burton (South African politician),1103715218,Start,60.6,SOUTHERN AFRICA
South Africa,Shaun Byneveldt,1086431155,Stub,60.6,SOUTHERN AFRICA
South Africa,Marshall Campbell,1112455259,Start,60.6,SOUTHERN AFRICA
South Africa,Geoffrey Cronjé,1087229553,Stub,60.6,SOUTHERN AFRICA
South Africa,Rowan Cronjé,1090126948,C,60.6,SOUTHERN AFRICA
South Africa,David Dichaba,1087229999,Stub,60.6,SOUTHERN AFRICA
South Africa,Stephanus Jacobus du Toit,1070184582,GA,60.6,SOUTHERN AFRICA
South Africa,Jennifer Ferguson,1084878734,Start,60.6,SOUTHERN AFRICA
South Africa,Benjamin Wesley Greenacre,1088248229,Stub,60.6,SOUTHERN AFRICA
South Africa,Owen Horwood,1084875345,Start,60.6,SOUTHERN AFRICA
South Africa,Danie Hough,1096032434,Stub,60.6,SOUTHERN AFRICA
South Africa,John William Jagger,1088423836,Start,60.6,SOUTHERN AFRICA
South Africa,Christina Jasson,1095281104,Start,60.6,SOUTHERN AFRICA
South Africa,Makhosi Khoza,1110352747,Start,60.6,SOUTHERN AFRICA
South Africa,Adam Kok III,1084880247,C,60.6,SOUTHERN AFRICA
South Africa,Cornelius Kok II,1027218749,Start,60.6,SOUTHERN AFRICA
South Africa,Joel Krige,1092237074,Stub,60.6,SOUTHERN AFRICA
South Africa,Johannes Christoffel Krogh,1097324284,Start,60.6,SOUTHERN AFRICA
South Africa,Dawid Kruiper,1084880270,Start,60.6,SOUTHERN AFRICA
South Africa,Cornelis Jacobus Langenhoven,1100944645,C,60.6,SOUTHERN AFRICA
South Africa,Maruping Lekwene,1088788887,Start,60.6,SOUTHERN AFRICA
South Africa,Lindiwe Mabuza,1100374167,C,60.6,SOUTHERN AFRICA
South Africa,Elizabeth Mafekeng,1084880274,C,60.6,SOUTHERN AFRICA
South Africa,Mmusi Maimane,1115303784,GA,60.6,SOUTHERN AFRICA
South Africa,Geoff Makhubo,1098843482,C,60.6,SOUTHERN AFRICA
South Africa,Mabel Malherbe,1091904503,Start,60.6,SOUTHERN AFRICA
South Africa,Neo Maneng,1090707645,Stub,60.6,SOUTHERN AFRICA
South Africa,Themba Maseko,1084880381,Start,60.6,SOUTHERN AFRICA
South Africa,Bandile Masuku,1115516317,C,60.6,SOUTHERN AFRICA
South Africa,Qaqambile Matanzima,1084880360,C,60.6,SOUTHERN AFRICA
South Africa,Khayelihle Mathaba,1084880305,Stub,60.6,SOUTHERN AFRICA
South Africa,Graham McIntosh,1071895270,C,60.6,SOUTHERN AFRICA
South Africa,Ntombi Lentheng Mekgwe,1084875290,Stub,60.6,SOUTHERN AFRICA
South Africa,Jan Meyer,1100262444,B,60.6,SOUTHERN AFRICA
South Africa,Clarence Mini,1084878322,C,60.6,SOUTHERN AFRICA
South Africa,Wilton Mkwayi,1101374740,C,60.6,SOUTHERN AFRICA
South Africa,Zwakele Mncwango,1114285475,C,60.6,SOUTHERN AFRICA
South Africa,Ellen Molekane,1084871818,Stub,60.6,SOUTHERN AFRICA
South Africa,Silas Molema,1087407617,Start,60.6,SOUTHERN AFRICA
South Africa,John Moodey,1098205766,C,60.6,SOUTHERN AFRICA
South Africa,Frederick Moor,1086100029,Start,60.6,SOUTHERN AFRICA
South Africa,Viola Motsumi,1084876921,Start,60.6,SOUTHERN AFRICA
South Africa,Dali Mpofu,1113078843,Start,60.6,SOUTHERN AFRICA
South Africa,Mpumi Mpofu,1084874811,Stub,60.6,SOUTHERN AFRICA
South Africa,Bongani Msomi,1084870895,Stub,60.6,SOUTHERN AFRICA
South Africa,Prema Naidoo,1086619086,Start,60.6,SOUTHERN AFRICA
South Africa,Sister Bernard Ncube,1092981088,C,60.6,SOUTHERN AFRICA
South Africa,John Nkadimeng,1106722224,Start,60.6,SOUTHERN AFRICA
South Africa,Sibongile Judith Nkomo,1112786688,Stub,60.6,SOUTHERN AFRICA
South Africa,Stafford Parker,1105552581,Start,60.6,SOUTHERN AFRICA
South Africa,Fawzia Peer,1084880279,Stub,60.6,SOUTHERN AFRICA
South Africa,Penny Penny,1092903833,Start,60.6,SOUTHERN AFRICA
South Africa,Pieter Gysbert Noodt,975860917,Stub,60.6,SOUTHERN AFRICA
South Africa,Amichand Rajbansi,1066986085,C,60.6,SOUTHERN AFRICA
South Africa,JN Reddy (politician),1113392946,GA,60.6,SOUTHERN AFRICA
South Africa,Zamani Saul,1084877243,Start,60.6,SOUTHERN AFRICA
South Africa,Helen Sauls-August,1098455848,Stub,60.6,SOUTHERN AFRICA
South Africa,Charles Saunders (colonial administrator),1098520391,Start,60.6,SOUTHERN AFRICA
South Africa,Floyd Shivambu,1093791445,C,60.6,SOUTHERN AFRICA
South Africa,Archie Sibeko,1096673163,C,60.6,SOUTHERN AFRICA
South Africa,Letitia Sibeko,1107939937,Start,60.6,SOUTHERN AFRICA
South Africa,Edward Philip Solomon,1106269773,Start,60.6,SOUTHERN AFRICA
South Africa,Max Sonnenberg,1096328535,Start,60.6,SOUTHERN AFRICA
South Africa,Walter Stanford,1112747607,C,60.6,SOUTHERN AFRICA
South Africa,Richard Stuttaford,980482363,Start,60.6,SOUTHERN AFRICA
South Africa,Michael Tellinger,1102506186,Start,60.6,SOUTHERN AFRICA
South Africa,Moses Twebe,1084874768,Stub,60.6,SOUTHERN AFRICA
South Africa,Johannes Hendrikus Viljoen,1091590968,Stub,60.6,SOUTHERN AFRICA
South Africa,Andries Waterboer,1084880251,Start,60.6,SOUTHERN AFRICA
South Africa,Nicolaas Waterboer,1105620135,Start,60.6,SOUTHERN AFRICA
South Africa,Alan Winde,1107724739,GA,60.6,SOUTHERN AFRICA
South Africa,Thuli Dladla,1046068469,Stub,60.6,SOUTHERN AFRICA
South Africa,Paul Dlamini,1081249695,Stub,60.6,SOUTHERN AFRICA
South Africa,Prince Sozisa Dlamini,808556266,B,60.6,SOUTHERN AFRICA
South Africa,Njabulo Mabuza,1081249733,Stub,60.6,SOUTHERN AFRICA
South Africa,Themba Masuku,1092838946,Start,60.6,SOUTHERN AFRICA
South Africa,Charles Myeza,1112285121,Stub,60.6,SOUTHERN AFRICA
South Africa,Ben Nsibandze,1100374538,Stub,60.6,SOUTHERN AFRICA
South Sudan,Jackson Abugo,1095291739,Stub,10.9,EASTERN AFRICA
South Sudan,Anisia Achieng,1101103198,Start,10.9,EASTERN AFRICA
South Sudan,Emmanuel Adil Anthony,1112647227,Start,10.9,EASTERN AFRICA
South Sudan,Africano Mande Gedima,1115247401,C,10.9,EASTERN AFRICA
South Sudan,Angelo Dayu Agor,1078042589,Stub,10.9,EASTERN AFRICA
South Sudan,Morris Yel Akol,1084078778,Stub,10.9,EASTERN AFRICA
South Sudan,Wol Akec Akol,1093916563,Stub,10.9,EASTERN AFRICA
South Sudan,Deng Deng Akon,1107221543,Stub,10.9,EASTERN AFRICA
South Sudan,Mayol Kur Akuei,1044511023,Stub,10.9,EASTERN AFRICA
South Sudan,Obuch Ojwok Akuo,1065212992,Stub,10.9,EASTERN AFRICA
South Sudan,Albino Bol,1105090334,Stub,10.9,EASTERN AFRICA
South Sudan,Jacob Aligo,1095292336,Stub,10.9,EASTERN AFRICA
South Sudan,Paul Malong Awan,1105447742,C,10.9,EASTERN AFRICA
South Sudan,Ayaa Benjamin Warille,1113514909,Stub,10.9,EASTERN AFRICA
South Sudan,Joseph Bakosoro,1113578914,Stub,10.9,EASTERN AFRICA
South Sudan,Francis Barsan,1078637416,Stub,10.9,EASTERN AFRICA
South Sudan,Tito Biel,1055829953,Start,10.9,EASTERN AFRICA
South Sudan,Abraham Makoi Bol,919546351,Stub,10.9,EASTERN AFRICA
South Sudan,Theresa Anyuat Bola,1090872160,Stub,10.9,EASTERN AFRICA
South Sudan,Mary Boyoi,1104061850,Start,10.9,EASTERN AFRICA
South Sudan,Paul Lodu Bureng,1086320016,Stub,10.9,EASTERN AFRICA
South Sudan,Cirino Hiteng Ofuho,1106297094,Start,10.9,EASTERN AFRICA
South Sudan,Nyandeng Malek Deliech,1090872164,Start,10.9,EASTERN AFRICA
South Sudan,Deng Deng Akuei,919471963,Stub,10.9,EASTERN AFRICA
South Sudan,William Deng Nhial,1114800318,C,10.9,EASTERN AFRICA
South Sudan,Aldo Deng,1032863130,Start,10.9,EASTERN AFRICA
South Sudan,Ronald Ruai Deng,919609685,Stub,10.9,EASTERN AFRICA
South Sudan,Teker Riek Dong,918811425,Stub,10.9,EASTERN AFRICA
South Sudan,John Malish Dujuk,1108659929,Stub,10.9,EASTERN AFRICA
South Sudan,George Echom,1067331237,Start,10.9,EASTERN AFRICA
South Sudan,Baptist Sabit Frances,1068382948,Stub,10.9,EASTERN AFRICA
South Sudan,Taban Deng Gai,1113427102,GA,10.9,EASTERN AFRICA
South Sudan,Jacob Kuwinsuk Gale,1108503934,Stub,10.9,EASTERN AFRICA
South Sudan,Joseph Garang,1099266151,Start,10.9,EASTERN AFRICA
South Sudan,Isaac Cleto Hassan,1099791155,Stub,10.9,EASTERN AFRICA
